tau,tau_date
1141,1991-11-05
1141,1991-11-05
1141,1991-11-05
1141,1991-11-05
962,1991-02-25
1199,1992-01-28
117,1987-11-03
265,1988-06-06
567,1989-08-09
567,1989-08-09
927,1991-01-07
927,1991-01-07
607,1989-10-04
638,1989-11-16
638,1989-11-16
638,1989-11-16
94,1987-10-01
94,1987-10-01
94,1987-10-01
94,1987-10-01
94,1987-10-01
94,1987-10-01
113,1987-10-28
122,1987-11-10
122,1987-11-10
122,1987-11-10
122,1987-11-10
240,1988-05-02
700,1990-02-15
400,1988-12-12
400,1988-12-12
400,1988-12-12
400,1988-12-12
400,1988-12-12
400,1988-12-12
400,1988-12-12
400,1988-12-12
400,1988-12-12
400,1988-12-12
400,1988-12-12
215,1988-03-24
215,1988-03-24
215,1988-03-24
215,1988-03-24
215,1988-03-24
215,1988-03-24
215,1988-03-24
215,1988-03-24
238,1988-04-28
345,1988-09-26
345,1988-09-26
345,1988-09-26
345,1988-09-26
264,1988-06-03
264,1988-06-03
264,1988-06-03
264,1988-06-03
264,1988-06-03
264,1988-06-03
264,1988-06-03
264,1988-06-03
264,1988-06-03
2028,1995-05-05
2028,1995-05-05
1705,1994-01-25
1705,1994-01-25
1846,1994-08-16
1846,1994-08-16
1846,1994-08-16
1846,1994-08-16
525,1989-06-12
525,1989-06-12
525,1989-06-12
525,1989-06-12
525,1989-06-12
525,1989-06-12
525,1989-06-12
57,1987-08-11
57,1987-08-11
57,1987-08-11
57,1987-08-11
57,1987-08-11
57,1987-08-11
57,1987-08-11
57,1987-08-11
57,1987-08-11
717,1990-03-12
717,1990-03-12
717,1990-03-12
717,1990-03-12
717,1990-03-12
717,1990-03-12
717,1990-03-12
717,1990-03-12
120,1987-11-06
120,1987-11-06
120,1987-11-06
29,1987-07-02
29,1987-07-02
29,1987-07-02
29,1987-07-02
28,1987-07-01
28,1987-07-01
28,1987-07-01
28,1987-07-01
28,1987-07-01
28,1987-07-01
28,1987-07-01
28,1987-07-01
28,1987-07-01
28,1987-07-01
28,1987-07-01
75,1987-09-04
75,1987-09-04
75,1987-09-04
75,1987-09-04
75,1987-09-04
75,1987-09-04
75,1987-09-04
75,1987-09-04
75,1987-09-04
75,1987-09-04
75,1987-09-04
75,1987-09-04
75,1987-09-04
75,1987-09-04
236,1988-04-26
236,1988-04-26
107,1987-10-20
107,1987-10-20
107,1987-10-20
107,1987-10-20
107,1987-10-20
107,1987-10-20
107,1987-10-20
107,1987-10-20
2096,1995-08-10
2329,1996-07-12
2329,1996-07-12
2329,1996-07-12
2178,1995-12-05
98,1987-10-07
98,1987-10-07
98,1987-10-07
98,1987-10-07
98,1987-10-07
98,1987-10-07
98,1987-10-07
98,1987-10-07
98,1987-10-07
98,1987-10-07
98,1987-10-07
98,1987-10-07
98,1987-10-07
98,1987-10-07
98,1987-10-07
1063,1991-07-18
76,1987-09-07
170,1988-01-20
94,1987-10-01
94,1987-10-01
94,1987-10-01
94,1987-10-01
94,1987-10-01
94,1987-10-01
94,1987-10-01
94,1987-10-01
94,1987-10-01
94,1987-10-01
94,1987-10-01
345,1988-09-26
685,1990-01-25
495,1989-04-28
495,1989-04-28
495,1989-04-28
495,1989-04-28
495,1989-04-28
495,1989-04-28
495,1989-04-28
495,1989-04-28
495,1989-04-28
495,1989-04-28
128,1987-11-18
1218,1992-02-24
1218,1992-02-24
1218,1992-02-24
879,1990-10-29
879,1990-10-29
879,1990-10-29
879,1990-10-29
879,1990-10-29
879,1990-10-29
80,1987-09-11
80,1987-09-11
80,1987-09-11
80,1987-09-11
80,1987-09-11
80,1987-09-11
80,1987-09-11
80,1987-09-11
80,1987-09-11
80,1987-09-11
80,1987-09-11
256,1988-05-24
256,1988-05-24
357,1988-10-12
1327,1992-07-28
2296,1996-05-28
2053,1995-06-12
2331,1996-07-16
1024,1991-05-23
1024,1991-05-23
420,1989-01-11
420,1989-01-11
420,1989-01-11
1058,1991-07-11
1058,1991-07-11
1649,1993-11-03
1649,1993-11-03
1521,1993-05-05
1521,1993-05-05
289,1988-07-08
289,1988-07-08
289,1988-07-08
289,1988-07-08
623,1989-10-26
623,1989-10-26
623,1989-10-26
1063,1991-07-18
1879,1994-10-03
1879,1994-10-03
1879,1994-10-03
1731,1994-03-02
1731,1994-03-02
1731,1994-03-02
1731,1994-03-02
3242,2000-03-03
6181,2011-09-22
6181,2011-09-22
4990,2006-12-21
3087,1999-07-22
3660,2001-10-22
2639,1997-10-08
2535,1997-05-07
1113,1991-09-26
1113,1991-09-26
1113,1991-09-26
1113,1991-09-26
629,1989-11-03
2010,1995-04-07
2010,1995-04-07
4099,2003-07-10
5103,2007-06-08
2522,1997-04-18
2013,1995-04-12
3657,2001-10-17
2958,1999-01-14
2802,1998-06-04
2802,1998-06-04
2562,1997-06-16
2595,1997-08-05
2595,1997-08-05
23,1987-06-24
1454,1993-01-26
1454,1993-01-26
2979,1999-02-12
2815,1998-06-23
2815,1998-06-23
2815,1998-06-23
2815,1998-06-23
2839,1998-07-27
543,1989-07-06
543,1989-07-06
543,1989-07-06
543,1989-07-06
543,1989-07-06
145,1987-12-11
1563,1993-07-05
1563,1993-07-05
577,1989-08-23
577,1989-08-23
577,1989-08-23
1526,1993-05-12
677,1990-01-15
494,1989-04-27
1431,1992-12-21
864,1990-10-08
864,1990-10-08
780,1990-06-12
1160,1991-12-02
831,1990-08-22
778,1990-06-08
778,1990-06-08
2077,1995-07-14
2386,1996-10-02
3523,2001-04-11
1642,1993-10-25
1642,1993-10-25
1642,1993-10-25
1073,1991-08-01
3090,1999-07-27
3090,1999-07-27
3090,1999-07-27
3740,2002-02-14
3740,2002-02-14
4196,2003-11-24
4196,2003-11-24
3786,2002-04-19
5125,2007-07-11
1702,1994-01-20
3280,2000-04-28
4582,2005-05-24
5869,2010-06-24
6051,2011-03-15
6051,2011-03-15
5782,2010-02-19
7495,2016-12-01
6045,2011-03-07
5111,2007-06-20
5224,2007-11-29
5790,2010-03-03
4879,2006-07-19
4694,2005-10-27
3549,2001-05-17
1381,1992-10-12
2708,1998-01-19
3480,2001-02-09
4107,2003-07-22
3390,2000-10-03
2600,1997-08-12
4073,2003-06-04
4073,2003-06-04
7205,2015-10-15
7205,2015-10-15
7205,2015-10-15
7205,2015-10-15
4800,2006-03-28
3339,2000-07-24
2461,1997-01-21
2889,1998-10-06
2889,1998-10-06
1673,1993-12-07
3141,1999-10-07
3777,2002-04-08
3231,2000-02-17
1417,1992-12-01
1417,1992-12-01
1242,1992-03-27
950,1991-02-07
950,1991-02-07
926,1991-01-04
1661,1993-11-19
1436,1992-12-30
2753,1998-03-23
2397,1996-10-17
790,1990-06-26
160,1988-01-05
2940,1998-12-16
2940,1998-12-16
2940,1998-12-16
4995,2007-01-02
4041,2003-04-21
3942,2002-11-28
3146,1999-10-14
3576,2001-06-26
3576,2001-06-26
4418,2004-10-04
2268,1996-04-16
1919,1994-11-28
2885,1998-09-30
3826,2002-06-19
3826,2002-06-19
4956,2006-11-03
4832,2006-05-15
4832,2006-05-15
6844,2014-05-15
5431,2008-09-26
4406,2004-09-16
2974,1999-02-05
3513,2001-03-28
4923,2006-09-19
6001,2010-12-31
6001,2010-12-31
6410,2012-08-24
5598,2009-05-28
7898,2018-07-04
8046,2019-02-04
8795,2022-01-10
8795,2022-01-10
8608,2021-04-15
8608,2021-04-15
8478,2020-10-09
8478,2020-10-09
8386,2020-06-02
8386,2020-06-02
8386,2020-06-02
6906,2014-08-12
5024,2007-02-13
6084,2011-05-04
8375,2020-05-15
8375,2020-05-15
8797,2022-01-12
8621,2021-05-05
8550,2021-01-21
8979,2022-10-03
8979,2022-10-03
8979,2022-10-03
8435,2020-08-10
8435,2020-08-10
7986,2018-11-05
7986,2018-11-05
8518,2020-12-04
8518,2020-12-04
8518,2020-12-04
8518,2020-12-04
8200,2019-09-10
6158,2011-08-18
6158,2011-08-18
6158,2011-08-18
6426,2012-09-18
6426,2012-09-18
7814,2018-03-02
7287,2016-02-10
7340,2016-04-27
8541,2021-01-08
8956,2022-08-30
8956,2022-08-30
8439,2020-08-14
8439,2020-08-14
8439,2020-08-14
7483,2016-11-15
7483,2016-11-15
7210,2015-10-22
7262,2016-01-06
7262,2016-01-06
7262,2016-01-06
7262,2016-01-06
7888,2018-06-20
6409,2012-08-23
4953,2006-10-31
4925,2006-09-21
4426,2004-10-14
7211,2015-10-23
7211,2015-10-23
7040,2015-02-23
6586,2013-05-08
5845,2010-05-20
5444,2008-10-15
6204,2011-10-25
6768,2014-01-27
8165,2019-07-23
8165,2019-07-23
8165,2019-07-23
8165,2019-07-23
7909,2018-07-19
5359,2008-06-16
3985,2003-01-31
3985,2003-01-31
4147,2003-09-16
2959,1999-01-15
2959,1999-01-15
3137,1999-10-01
3137,1999-10-01
4154,2003-09-25
4261,2004-02-26
1031,1991-06-04
292,1988-07-13
261,1988-05-31
116,1987-11-02
116,1987-11-02
116,1987-11-02
73,1987-09-02
1878,1994-09-30
1701,1994-01-19
1116,1991-10-01
3113,1999-08-27
646,1989-11-28
1835,1994-08-01
3416,2000-11-08
3988,2003-02-05
6756,2014-01-09
6756,2014-01-09
6756,2014-01-09
7751,2017-11-30
7751,2017-11-30
7751,2017-11-30
7751,2017-11-30
7515,2017-01-03
6586,2013-05-08
6586,2013-05-08
7909,2018-07-19
7209,2015-10-21
6011,2011-01-14
6011,2011-01-14
6659,2013-08-21
7703,2017-09-25
7703,2017-09-25
8562,2021-02-08
8621,2021-05-05
7897,2018-07-03
7953,2018-09-19
8692,2021-08-13
8692,2021-08-13
8692,2021-08-13
8692,2021-08-13
8545,2021-01-14
8941,2022-08-08
8941,2022-08-08
8941,2022-08-08
8941,2022-08-08
8941,2022-08-08
8566,2021-02-12
8247,2019-11-14
7492,2016-11-28
8296,2020-01-22
8089,2019-04-04
8089,2019-04-04
7043,2015-02-26
7136,2015-07-09
8115,2019-05-13
8842,2022-03-16
8842,2022-03-16
8842,2022-03-16
8842,2022-03-16
8842,2022-03-16
8842,2022-03-16
7386,2016-07-01
7386,2016-07-01
7386,2016-07-01
7386,2016-07-01
7032,2015-02-11
6712,2013-11-05
6712,2013-11-05
5883,2010-07-15
6305,2012-03-22
6001,2010-12-31
6703,2013-10-23
7194,2015-09-30
7194,2015-09-30
7194,2015-09-30
7194,2015-09-30
7054,2015-03-13
7054,2015-03-13
7630,2017-06-14
8185,2019-08-20
8830,2022-02-28
8830,2022-02-28
8830,2022-02-28
8830,2022-02-28
6502,2013-01-07
6502,2013-01-07
5411,2008-08-28
4400,2004-09-08
4400,2004-09-08
4400,2004-09-08
4126,2003-08-18
3116,1999-09-02
524,1989-06-09
1351,1992-08-31
615,1989-10-16
447,1989-02-17
895,1990-11-20
2012,1995-04-11
1537,1993-05-27
1269,1992-05-06
1269,1992-05-06
2553,1997-06-03
1134,1991-10-25
2310,1996-06-17
4850,2006-06-08
3829,2002-06-24
3829,2002-06-24
3829,2002-06-24
3637,2001-09-19
2743,1998-03-09
2743,1998-03-09
2846,1998-08-05
2364,1996-09-02
1543,1993-06-07
1678,1993-12-14
1678,1993-12-14
63,1987-08-19
63,1987-08-19
432,1989-01-27
432,1989-01-27
432,1989-01-27
1664,1993-11-24
1664,1993-11-24
594,1989-09-15
594,1989-09-15
594,1989-09-15
782,1990-06-14
896,1990-11-21
2410,1996-11-05
2804,1998-06-08
2804,1998-06-08
2804,1998-06-08
2804,1998-06-08
2885,1998-09-30
635,1989-11-13
1041,1991-06-18
1454,1993-01-26
1564,1993-07-06
1393,1992-10-28
1004,1991-04-25
1004,1991-04-25
2012,1995-04-11
2012,1995-04-11
2380,1996-09-24
2319,1996-06-28
3005,1999-03-23
2825,1998-07-07
2825,1998-07-07
3097,1999-08-05
3096,1999-08-04
2587,1997-07-24
1318,1992-07-15
850,1990-09-18
850,1990-09-18
1836,1994-08-02
2357,1996-08-21
2653,1997-10-28
2653,1997-10-28
1124,1991-10-11
3446,2000-12-20
4469,2004-12-14
5498,2009-01-02
5557,2009-03-30
3631,2001-09-11
3924,2002-11-04
4291,2004-04-08
5096,2007-05-30
4186,2003-11-10
4387,2004-08-20
7971,2018-10-15
7971,2018-10-15
7971,2018-10-15
7152,2015-07-31
7152,2015-07-31
4008,2003-03-05
4008,2003-03-05
1866,1994-09-14
450,1989-02-22
110,1987-10-23
110,1987-10-23
110,1987-10-23
21,1987-06-22
21,1987-06-22
21,1987-06-22
21,1987-06-22
540,1989-07-03
291,1988-07-12
291,1988-07-12
291,1988-07-12
291,1988-07-12
291,1988-07-12
291,1988-07-12
291,1988-07-12
291,1988-07-12
291,1988-07-12
543,1989-07-06
156,1987-12-29
156,1987-12-29
156,1987-12-29
1637,1993-10-18
502,1989-05-10
1756,1994-04-08
1540,1993-06-02
1629,1993-10-06
1787,1994-05-24
1589,1993-08-10
1612,1993-09-13
1642,1993-10-25
1642,1993-10-25
1643,1993-10-26
1643,1993-10-26
892,1990-11-15
892,1990-11-15
892,1990-11-15
892,1990-11-15
1765,1994-04-21
2130,1995-09-28
3275,2000-04-19
2100,1995-08-16
1638,1993-10-19
1638,1993-10-19
1333,1992-08-05
1334,1992-08-06
998,1991-04-17
998,1991-04-17
998,1991-04-17
998,1991-04-17
998,1991-04-17
998,1991-04-17
998,1991-04-17
2969,1999-01-29
2969,1999-01-29
2969,1999-01-29
1375,1992-10-02
2066,1995-06-29
1402,1992-11-10
1402,1992-11-10
1402,1992-11-10
1402,1992-11-10
1753,1994-04-05
1754,1994-04-06
2511,1997-04-03
3000,1999-03-16
3000,1999-03-16
3000,1999-03-16
3000,1999-03-16
3000,1999-03-16
1287,1992-06-02
430,1989-01-25
581,1989-08-29
682,1990-01-22
682,1990-01-22
682,1990-01-22
682,1990-01-22
2712,1998-01-23
2712,1998-01-23
2712,1998-01-23
2712,1998-01-23
2335,1996-07-22
2940,1998-12-16
2940,1998-12-16
2940,1998-12-16
2940,1998-12-16
2940,1998-12-16
1429,1992-12-17
1429,1992-12-17
1429,1992-12-17
878,1990-10-26
878,1990-10-26
1188,1992-01-13
1188,1992-01-13
1188,1992-01-13
383,1988-11-17
450,1989-02-22
450,1989-02-22
450,1989-02-22
450,1989-02-22
450,1989-02-22
822,1990-08-09
1194,1992-01-21
1647,1993-11-01
1647,1993-11-01
1647,1993-11-01
1647,1993-11-01
198,1988-03-01
198,1988-03-01
198,1988-03-01
198,1988-03-01
198,1988-03-01
198,1988-03-01
198,1988-03-01
198,1988-03-01
198,1988-03-01
198,1988-03-01
198,1988-03-01
198,1988-03-01
198,1988-03-01
198,1988-03-01
198,1988-03-01
1706,1994-01-26
1706,1994-01-26
1706,1994-01-26
1518,1993-04-29
1518,1993-04-29
1518,1993-04-29
2278,1996-04-30
2278,1996-04-30
2278,1996-04-30
1957,1995-01-24
2925,1998-11-25
2925,1998-11-25
2925,1998-11-25
2925,1998-11-25
2925,1998-11-25
2925,1998-11-25
2925,1998-11-25
3253,2000-03-20
3253,2000-03-20
3150,1999-10-20
2539,1997-05-13
2539,1997-05-13
2388,1996-10-04
1453,1993-01-25
504,1989-05-12
504,1989-05-12
535,1989-06-26
535,1989-06-26
217,1988-03-28
2457,1997-01-15
2395,1996-10-15
3131,1999-09-23
1763,1994-04-19
154,1987-12-24
144,1987-12-10
144,1987-12-10
144,1987-12-10
144,1987-12-10
144,1987-12-10
348,1988-09-29
348,1988-09-29
348,1988-09-29
348,1988-09-29
461,1989-03-09
461,1989-03-09
1984,1995-03-02
2937,1998-12-11
2937,1998-12-11
2937,1998-12-11
1742,1994-03-17
482,1989-04-11
2142,1995-10-16
2208,1996-01-19
2774,1998-04-23
2774,1998-04-23
27,1987-06-30
448,1989-02-20
1073,1991-08-01
3127,1999-09-17
3813,2002-05-29
1552,1993-06-18
1552,1993-06-18
340,1988-09-19
340,1988-09-19
491,1989-04-24
491,1989-04-24
1572,1993-07-16
1766,1994-04-22
483,1989-04-12
441,1989-02-09
229,1988-04-15
1281,1992-05-22
243,1988-05-05
243,1988-05-05
243,1988-05-05
529,1989-06-16
529,1989-06-16
529,1989-06-16
529,1989-06-16
640,1989-11-20
640,1989-11-20
952,1991-02-11
1677,1993-12-13
73,1987-09-02
1166,1991-12-10
1818,1994-07-07
3969,2003-01-09
4352,2004-07-02
2407,1996-10-31
995,1991-04-12
1355,1992-09-04
2553,1997-06-03
1157,1991-11-27
1457,1993-01-29
1469,1993-02-17
1469,1993-02-17
1564,1993-07-06
1027,1991-05-29
970,1991-03-07
17,1987-06-16
17,1987-06-16
17,1987-06-16
798,1990-07-06
798,1990-07-06
798,1990-07-06
798,1990-07-06
329,1988-09-02
329,1988-09-02
329,1988-09-02
329,1988-09-02
329,1988-09-02
329,1988-09-02
242,1988-05-04
337,1988-09-14
337,1988-09-14
337,1988-09-14
337,1988-09-14
337,1988-09-14
980,1991-03-21
980,1991-03-21
980,1991-03-21
495,1989-04-28
1366,1992-09-21
2126,1995-09-22
759,1990-05-11
5686,2009-10-01
5762,2010-01-21
4595,2005-06-10
3313,2000-06-16
2253,1996-03-22
4402,2004-09-10
4448,2004-11-15
4326,2004-05-27
4326,2004-05-27
4326,2004-05-27
4318,2004-05-17
3916,2002-10-23
3916,2002-10-23
3760,2002-03-14
3760,2002-03-14
3760,2002-03-14
2956,1999-01-12
2956,1999-01-12
2956,1999-01-12
2956,1999-01-12
982,1991-03-25
358,1988-10-13
358,1988-10-13
358,1988-10-13
358,1988-10-13
1133,1991-10-24
1133,1991-10-24
1133,1991-10-24
1133,1991-10-24
677,1990-01-15
210,1988-03-17
210,1988-03-17
1064,1991-07-19
282,1988-06-29
817,1990-08-02
2998,1999-03-12
2998,1999-03-12
1734,1994-03-07
1734,1994-03-07
1434,1992-12-24
1100,1991-09-09
1037,1991-06-12
1037,1991-06-12
2270,1996-04-18
3346,2000-08-02
3931,2002-11-13
3214,2000-01-25
3088,1999-07-23
4547,2005-04-05
3686,2001-11-27
7028,2015-02-05
7778,2018-01-11
5693,2009-10-12
6116,2011-06-20
4794,2006-03-20
4922,2006-09-18
3689,2001-11-30
3689,2001-11-30
5148,2007-08-13
6611,2013-06-13
6611,2013-06-13
5207,2007-11-05
5781,2010-02-18
5056,2007-03-30
4520,2005-02-24
4513,2005-02-15
7804,2018-02-16
8711,2021-09-10
8711,2021-09-10
8711,2021-09-10
8711,2021-09-10
6576,2013-04-24
6576,2013-04-24
6576,2013-04-24
8424,2020-07-24
8424,2020-07-24
8424,2020-07-24
8298,2020-01-24
8489,2020-10-26
8489,2020-10-26
8489,2020-10-26
8493,2020-10-30
8493,2020-10-30
8493,2020-10-30
8493,2020-10-30
8493,2020-10-30
8493,2020-10-30
8493,2020-10-30
8493,2020-10-30
8493,2020-10-30
8493,2020-10-30
8979,2022-10-03
8979,2022-10-03
8979,2022-10-03
8021,2018-12-27
7853,2018-04-30
7749,2017-11-28
8915,2022-07-01
8564,2021-02-10
8564,2021-02-10
8564,2021-02-10
8564,2021-02-10
8564,2021-02-10
8564,2021-02-10
8606,2021-04-13
7473,2016-11-01
8927,2022-07-19
8927,2022-07-19
8927,2022-07-19
8927,2022-07-19
8927,2022-07-19
8927,2022-07-19
8927,2022-07-19
8927,2022-07-19
8878,2022-05-10
8878,2022-05-10
9000,2022-11-01
9000,2022-11-01
9000,2022-11-01
8018,2018-12-19
5763,2010-01-22
2836,1998-07-22
4249,2004-02-10
3439,2000-12-11
3475,2001-02-02
3230,2000-02-16
3230,2000-02-16
3230,2000-02-16
5009,2007-01-23
6384,2012-07-19
7905,2018-07-13
7905,2018-07-13
7905,2018-07-13
7851,2018-04-26
5814,2010-04-07
7063,2015-03-26
6554,2013-03-22
6463,2012-11-08
6953,2014-10-17
5369,2008-06-30
3581,2001-07-03
682,1990-01-22
289,1988-07-08
289,1988-07-08
289,1988-07-08
289,1988-07-08
289,1988-07-08
289,1988-07-08
289,1988-07-08
289,1988-07-08
289,1988-07-08
289,1988-07-08
289,1988-07-08
1379,1992-10-08
3192,1999-12-17
1481,1993-03-05
1481,1993-03-05
470,1989-03-22
1052,1991-07-03
3335,2000-07-18
1041,1991-06-18
1376,1992-10-05
1671,1993-12-03
676,1990-01-12
676,1990-01-12
676,1990-01-12
854,1990-09-24
975,1991-03-14
927,1991-01-07
927,1991-01-07
1528,1993-05-14
1849,1994-08-19
2795,1998-05-26
2266,1996-04-12
2266,1996-04-12
3176,1999-11-25
4439,2004-11-02
5141,2007-08-02
4543,2005-03-30
5247,2008-01-04
5363,2008-06-20
7059,2015-03-20
6579,2013-04-29
6585,2013-05-07
6395,2012-08-03
6395,2012-08-03
7589,2017-04-18
7751,2017-11-30
7751,2017-11-30
7751,2017-11-30
8178,2019-08-09
8178,2019-08-09
8178,2019-08-09
7682,2017-08-25
7682,2017-08-25
7745,2017-11-22
7814,2018-03-02
7814,2018-03-02
7139,2015-07-14
8804,2022-01-21
8804,2022-01-21
7169,2015-08-25
7451,2016-09-30
6841,2014-05-12
8308,2020-02-07
7243,2015-12-08
7243,2015-12-08
8041,2019-01-28
7688,2017-09-04
7688,2017-09-04
7688,2017-09-04
7688,2017-09-04
7688,2017-09-04
6136,2011-07-19
6136,2011-07-19
7167,2015-08-21
7167,2015-08-21
7462,2016-10-17
7462,2016-10-17
7400,2016-07-21
8862,2022-04-13
8862,2022-04-13
8862,2022-04-13
8862,2022-04-13
8862,2022-04-13
8862,2022-04-13
8832,2022-03-02
8832,2022-03-02
8832,2022-03-02
8832,2022-03-02
8893,2022-05-31
8893,2022-05-31
7664,2017-08-01
5398,2008-08-11
2917,1998-11-13
2986,1999-02-24
1192,1992-01-17
1565,1993-07-07
2420,1996-11-19
1746,1994-03-23
123,1987-11-11
275,1988-06-20
275,1988-06-20
275,1988-06-20
275,1988-06-20
1503,1993-04-06
2885,1998-09-30
3304,2000-06-05
4375,2004-08-04
3213,2000-01-24
2099,1995-08-15
1889,1994-10-17
1279,1992-05-20
986,1991-04-01
2027,1995-05-04
2027,1995-05-04
22,1987-06-23
22,1987-06-23
180,1988-02-04
180,1988-02-04
180,1988-02-04
1974,1995-02-16
2263,1996-04-09
773,1990-06-01
3076,1999-07-07
4590,2005-06-03
4050,2003-05-02
2740,1998-03-04
3554,2001-05-24
5263,2008-01-29
5518,2009-02-02
7668,2017-08-07
6018,2011-01-26
7849,2018-04-24
7622,2017-06-02
7622,2017-06-02
7622,2017-06-02
7622,2017-06-02
7817,2018-03-07
7244,2015-12-09
8597,2021-03-29
8379,2020-05-21
8663,2021-07-05
8663,2021-07-05
8663,2021-07-05
8301,2020-01-29
8301,2020-01-29
8664,2021-07-06
8664,2021-07-06
8664,2021-07-06
8075,2019-03-15
6728,2013-11-27
6728,2013-11-27
5944,2010-10-11
7472,2016-10-31
4507,2005-02-07
4996,2007-01-03
4762,2006-02-02
4832,2006-05-15
4143,2003-09-10
2106,1995-08-24
487,1989-04-18
487,1989-04-18
3085,1999-07-20
2311,1996-06-18
2500,1997-03-19
832,1990-08-23
817,1990-08-02
1703,1994-01-21
2115,1995-09-07
1039,1991-06-14
2862,1998-08-27
109,1987-10-22
206,1988-03-11
1967,1995-02-07
385,1988-11-21
385,1988-11-21
1111,1991-09-24
1111,1991-09-24
1111,1991-09-24
2762,1998-04-03
897,1990-11-22
897,1990-11-22
531,1989-06-20
531,1989-06-20
72,1987-09-01
1084,1991-08-16
101,1987-10-12
1799,1994-06-10
2460,1997-01-20
1360,1992-09-11
1360,1992-09-11
1127,1991-10-16
1127,1991-10-16
3585,2001-07-09
2510,1997-04-02
1577,1993-07-23
2828,1998-07-10
4357,2004-07-09
4483,2005-01-04
3601,2001-07-31
3456,2001-01-08
2264,1996-04-10
2573,1997-07-02
2399,1996-10-21
3179,1999-11-30
3366,2000-08-30
2451,1997-01-06
896,1990-11-21
1935,1994-12-20
3885,2002-09-10
1373,1992-09-30
1373,1992-09-30
1648,1993-11-02
580,1989-08-28
580,1989-08-28
447,1989-02-17
259,1988-05-27
259,1988-05-27
882,1990-11-01
1556,1993-06-24
1145,1991-11-11
2862,1998-08-27
3505,2001-03-16
1690,1994-01-04
3201,2000-01-06
1604,1993-09-01
654,1989-12-08
786,1990-06-20
786,1990-06-20
2985,1999-02-23
2985,1999-02-23
3772,2002-04-01
4445,2004-11-10
4445,2004-11-10
3635,2001-09-17
5036,2007-03-02
3661,2001-10-23
3895,2002-09-24
3895,2002-09-24
2049,1995-06-06
2049,1995-06-06
2309,1996-06-14
607,1989-10-04
548,1989-07-13
455,1989-03-01
1822,1994-07-13
785,1990-06-19
1324,1992-07-23
1463,1993-02-09
448,1989-02-20
448,1989-02-20
1982,1995-02-28
1671,1993-12-03
827,1990-08-16
142,1987-12-08
228,1988-04-14
228,1988-04-14
1876,1994-09-28
3088,1999-07-23
2998,1999-03-12
1295,1992-06-12
4636,2005-08-08
4636,2005-08-08
2759,1998-03-31
4191,2003-11-17
6848,2014-05-21
6848,2014-05-21
8399,2020-06-19
8399,2020-06-19
8399,2020-06-19
8113,2019-05-09
7787,2018-01-24
7787,2018-01-24
8603,2021-04-08
8603,2021-04-08
8603,2021-04-08
8603,2021-04-08
8476,2020-10-07
8476,2020-10-07
6992,2014-12-12
8518,2020-12-04
7214,2015-10-28
5171,2007-09-14
6000,2010-12-30
5015,2007-01-31
5160,2007-08-29
5160,2007-08-29
3420,2000-11-14
3420,2000-11-14
3265,2000-04-05
2023,1995-04-28
3454,2001-01-04
3072,1999-06-30
1400,1992-11-06
1400,1992-11-06
1153,1991-11-21
1230,1992-03-11
1230,1992-03-11
974,1991-03-13
974,1991-03-13
988,1991-04-03
2252,1996-03-21
2474,1997-02-10
3955,2002-12-17
4310,2004-05-05
4310,2004-05-05
5160,2007-08-29
4085,2003-06-20
3742,2002-02-18
4313,2004-05-10
5002,2007-01-11
7743,2017-11-20
7658,2017-07-24
7376,2016-06-17
6506,2013-01-11
5696,2009-10-15
5066,2007-04-17
5066,2007-04-17
3855,2002-07-30
5184,2007-10-03
4834,2006-05-17
3277,2000-04-25
3852,2002-07-25
4067,2003-05-27
7105,2015-05-27
4869,2006-07-05
5673,2009-09-14
5673,2009-09-14
4671,2005-09-26
4671,2005-09-26
4361,2004-07-15
4041,2003-04-21
4347,2004-06-25
4736,2005-12-26
4272,2004-03-12
4209,2003-12-11
4283,2004-03-29
4283,2004-03-29
1681,1993-12-17
2818,1998-06-26
1493,1993-03-23
2328,1996-07-11
428,1989-01-23
2263,1996-04-09
1334,1992-08-06
1334,1992-08-06
1334,1992-08-06
2686,1997-12-15
3987,2003-02-04
4672,2005-09-27
2516,1997-04-10
2159,1995-11-08
2053,1995-06-12
2053,1995-06-12
554,1989-07-21
1475,1993-02-25
1475,1993-02-25
2914,1998-11-10
1566,1993-07-08
313,1988-08-11
313,1988-08-11
1203,1992-02-03
479,1989-04-06
3121,1999-09-09
3089,1999-07-26
2548,1997-05-27
1964,1995-02-02
1964,1995-02-02
648,1989-11-30
152,1987-12-22
861,1990-10-03
1475,1993-02-25
1475,1993-02-25
414,1989-01-03
414,1989-01-03
145,1987-12-11
2217,1996-02-01
3734,2002-02-06
3668,2001-11-01
1152,1991-11-20
1152,1991-11-20
1152,1991-11-20
1152,1991-11-20
1152,1991-11-20
1152,1991-11-20
2536,1997-05-08
2192,1995-12-27
498,1989-05-04
498,1989-05-04
1711,1994-02-02
1469,1993-02-17
607,1989-10-04
202,1988-03-07
202,1988-03-07
2270,1996-04-18
2270,1996-04-18
3244,2000-03-07
3224,2000-02-08
3161,1999-11-04
3390,2000-10-03
2497,1997-03-14
3731,2002-02-01
1722,1994-02-17
2739,1998-03-03
2739,1998-03-03
3503,2001-03-14
4198,2003-11-26
4955,2006-11-02
4884,2006-07-26
4884,2006-07-26
3384,2000-09-25
5725,2009-11-25
5725,2009-11-25
6447,2012-10-17
5509,2009-01-20
